variant,target,feature,gain
xgboost_multisource_hourly,target_traffic_density,rolling3_us_aqi_mean,0.11636229604482651
xgboost_multisource_hourly,target_traffic_density,lag2_freeflowspeed,0.11590960621833801
xgboost_multisource_hourly,target_traffic_density,lag3_carbon_monoxide,0.1140194982290268
xgboost_multisource_hourly,target_traffic_density,lag6_carbon_monoxide,0.10956493765115738
xgboost_multisource_hourly,target_traffic_density,lag2_carbon_monoxide,0.0899585634469986
xgboost_multisource_hourly,target_us_aqi,rolling3_us_aqi_mean,977005.25
xgboost_multisource_hourly,target_us_aqi,lag1_us_aqi,926027.0625
xgboost_multisource_hourly,target_us_aqi,lag2_us_aqi,7617.833984375
xgboost_multisource_hourly,target_us_aqi,lag3_ozone,6187.408203125
xgboost_multisource_hourly,target_us_aqi,lag3_us_aqi,3310.94384765625
xgboost_multisource_hourly,target_us_aqi,rolling6_pm2_5_mean,2311.66943359375
xgboost_multisource_hourly,target_us_aqi,rolling3_pm2_5_mean,1792.732177734375
xgboost_multisource_hourly,target_us_aqi,rolling3_us_aqi_std,1441.4644775390625
xgboost_multisource_hourly,target_us_aqi,lag12_us_aqi,1171.5445556640625
xgboost_multisource_hourly,target_us_aqi,rolling12_pm2_5_mean,1107.3851318359375
xgboost_multisource_hourly,target_us_aqi,lag6_ozone,1091.22119140625
xgboost_multisource_hourly,target_us_aqi,lag2_ozone,844.4069213867188
xgboost_multisource_hourly,target_us_aqi,rolling6_us_aqi_std,635.556884765625
xgboost_multisource_hourly,target_us_aqi,rolling12_us_aqi_mean,585.3497924804688
xgboost_multisource_hourly,target_us_aqi,lag1_pm2_5,554.2548217773438
xgboost_multisource_hourly,target_us_aqi,lag1_ozone,495.13140869140625
xgboost_multisource_hourly,target_us_aqi,lag6_us_aqi,414.9920959472656
xgboost_multisource_hourly,target_us_aqi,rolling6_us_aqi_mean,398.7271728515625
xgboost_multisource_hourly,target_us_aqi,lag1_pm10,341.68170166015625
xgboost_multisource_hourly,target_us_aqi,rolling12_us_aqi_std,329.21282958984375
xgboost_multisource_hourly,target_us_aqi,lag12_pm2_5,255.3907012939453
xgboost_multisource_hourly,target_us_aqi,target_hour_sin,218.5339813232422
xgboost_multisource_hourly,target_us_aqi,lag12_relative_humidity_2m,196.60865783691406
xgboost_multisource_hourly,target_us_aqi,target_hour_cos,193.443115234375
xgboost_multisource_hourly,target_us_aqi,lag2_pm10,181.689453125
xgboost_multisource_hourly,target_us_aqi,lag12_pm10,181.6359100341797
xgboost_multisource_hourly,target_us_aqi,lag12_ozone,133.8782501220703
xgboost_multisource_hourly,target_us_aqi,lag2_pm2_5,122.48162078857422
xgboost_multisource_hourly,target_us_aqi,lag2_relative_humidity_2m,108.27339172363281
xgboost_multisource_hourly,target_us_aqi,lag3_relative_humidity_2m,108.2097396850586
xgboost_multisource_hourly,target_us_aqi,lag6_nitrogen_dioxide,96.82564544677734
xgboost_multisource_hourly,target_us_aqi,lag6_currentspeed,80.30238342285156
xgboost_multisource_hourly,target_us_aqi,lag6_relative_humidity_2m,78.63093566894531
xgboost_multisource_hourly,target_us_aqi,lag2_temperature_2m,77.07736206054688
xgboost_multisource_hourly,target_us_aqi,lag3_nitrogen_dioxide,69.18547821044922
xgboost_multisource_hourly,target_us_aqi,lag1_nitrogen_dioxide,68.20358276367188
xgboost_multisource_hourly,target_us_aqi,lag3_pm10,67.6692886352539
xgboost_multisource_hourly,target_us_aqi,lag3_pm2_5,66.90634155273438
xgboost_multisource_hourly,target_us_aqi,lag1_temperature_2m,63.51506042480469
xgboost_multisource_hourly,target_us_aqi,rolling12_pm2_5_std,60.63594436645508
xgboost_multisource_hourly,target_us_aqi,lag1_sulphur_dioxide,58.97579574584961
xgboost_multisource_hourly,target_us_aqi,lag6_temperature_2m,58.845924377441406
xgboost_multisource_hourly,target_us_aqi,target_doy_cos,58.25699234008789
xgboost_multisource_hourly,target_us_aqi,rolling6_pm2_5_std,57.36117935180664
xgboost_multisource_hourly,target_us_aqi,lag2_nitrogen_dioxide,57.1754035949707
xgboost_multisource_hourly,target_us_aqi,lag6_sulphur_dioxide,54.55743408203125
xgboost_multisource_hourly,target_us_aqi,lag6_pm2_5,52.70161819458008
xgboost_multisource_hourly,target_us_aqi,lag12_temperature_2m,52.02326965332031
xgboost_multisource_hourly,target_us_aqi,lag3_temperature_2m,51.509132385253906
xgboost_multisource_hourly,target_us_aqi,forecast_temperature_2m,50.962120056152344
xgboost_multisource_hourly,target_us_aqi,lag1_relative_humidity_2m,50.17308044433594
xgboost_multisource_hourly,target_us_aqi,lag12_traffic_density,50.147743225097656
xgboost_multisource_hourly,target_us_aqi,forecast_relative_humidity_2m,49.65433883666992
xgboost_multisource_hourly,target_us_aqi,lag3_sulphur_dioxide,49.08348083496094
xgboost_multisource_hourly,target_us_aqi,lag12_sulphur_dioxide,49.0201530456543
xgboost_multisource_hourly,target_us_aqi,forecast_cloud_cover,48.90685272216797
xgboost_multisource_hourly,target_us_aqi,lag2_sulphur_dioxide,47.68291473388672
xgboost_multisource_hourly,target_us_aqi,lag3_cloud_cover,44.96343231201172
xgboost_multisource_hourly,target_us_aqi,lag6_pm10,44.18514633178711
xgboost_multisource_hourly,target_us_aqi,lag1_cloud_cover,44.11249542236328
xgboost_multisource_hourly,target_us_aqi,lag12_congestion_ratio,43.59688186645508
xgboost_multisource_hourly,target_us_aqi,rolling3_pm2_5_std,43.45405197143555
xgboost_multisource_hourly,target_us_aqi,target_doy_sin,43.14887237548828
xgboost_multisource_hourly,target_us_aqi,lag12_wind_speed_10m,42.416927337646484
xgboost_multisource_hourly,target_us_aqi,lag3_wind_speed_10m,42.31153869628906
xgboost_multisource_hourly,target_us_aqi,lon,39.22755432128906
xgboost_multisource_hourly,target_us_aqi,lag1_wind_speed_10m,39.18673324584961
xgboost_multisource_hourly,target_us_aqi,lag6_wind_speed_10m,38.56449508666992
xgboost_multisource_hourly,target_us_aqi,lag6_cloud_cover,37.822113037109375
xgboost_multisource_hourly,target_us_aqi,lag6_precipitation,37.63499450683594
xgboost_multisource_hourly,target_us_aqi,forecast_wind_speed_10m,37.309566497802734
xgboost_multisource_hourly,target_us_aqi,lag12_nitrogen_dioxide,36.850711822509766
xgboost_multisource_hourly,target_us_aqi,lag12_precipitation,35.80112075805664
xgboost_multisource_hourly,target_us_aqi,lag2_cloud_cover,34.31745147705078
xgboost_multisource_hourly,target_us_aqi,lag2_congestion_ratio,33.83257293701172
xgboost_multisource_hourly,target_us_aqi,lag12_cloud_cover,33.68499755859375
xgboost_multisource_hourly,target_us_aqi,lag2_wind_speed_10m,33.55445861816406
xgboost_multisource_hourly,target_us_aqi,lat,32.741371154785156
xgboost_multisource_hourly,target_us_aqi,green_per_capita_m2,32.56976318359375
xgboost_multisource_hourly,target_us_aqi,target_dow_sin,31.283214569091797
xgboost_multisource_hourly,target_us_aqi,lag3_precipitation,30.672801971435547
xgboost_multisource_hourly,target_us_aqi,forecast_precipitation,28.79828643798828
xgboost_multisource_hourly,target_us_aqi,green_area_m2,28.247968673706055
xgboost_multisource_hourly,target_us_aqi,target_dow_cos,28.181011199951172
xgboost_multisource_hourly,target_us_aqi,lag1_precipitation,26.300376892089844
xgboost_multisource_hourly,target_us_aqi,rolling12_currentspeed_mean,26.275402069091797
xgboost_multisource_hourly,target_us_aqi,lag3_currentspeed,24.863941192626953
xgboost_multisource_hourly,target_us_aqi,lag2_traffic_density,21.993412017822266
xgboost_multisource_hourly,target_us_aqi,lag2_precipitation,21.390146255493164
xgboost_multisource_hourly,target_us_aqi,lag6_congestion_ratio,20.526708602905273
xgboost_multisource_hourly,target_us_aqi,lag3_congestion_ratio,20.340171813964844
xgboost_multisource_hourly,target_us_aqi,lag2_carbon_monoxide,19.630420684814453
xgboost_multisource_hourly,target_us_aqi,rolling3_currentspeed_mean,18.698596954345703
xgboost_multisource_hourly,target_us_aqi,rolling12_traffic_density_mean,18.65317726135254
xgboost_multisource_hourly,target_us_aqi,rolling3_traffic_density_mean,16.89789581298828
xgboost_multisource_hourly,target_us_aqi,lag1_currentspeed,16.76016616821289
xgboost_multisource_hourly,target_us_aqi,lag6_carbon_monoxide,16.70732879638672
xgboost_multisource_hourly,target_us_aqi,rolling6_traffic_density_std,16.676898956298828
